Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
21.09.2024 11:15;21.09.2024 11:30;3,15;5,43;3,15;3,15;3,15;3,15;3,15;19,93;3,15;3,15;3,15;11,49;3,15;-;83,60;3,15;3,15
21.09.2024 11:30;21.09.2024 11:45;3,15;5,43;3,15;3,15;3,15;3,15;3,15;19,93;3,15;3,15;3,15;11,49;3,15;-;83,60;3,15;3,15
21.09.2024 11:45;21.09.2024 12:00;3,15;5,43;3,15;3,15;3,15;3,15;3,15;19,93;3,15;3,15;3,15;11,49;3,15;-;83,60;3,15;3,15
21.09.2024 12:00;21.09.2024 12:15;0,00;0,59;0,00;0,01;0,01;0,00;0,00;5,04;0,00;0,00;0,01;1,38;0,00;-;83,00;0,00;0,00
21.09.2024 12:15;21.09.2024 12:30;0,00;0,59;0,00;0,01;0,01;0,00;0,00;5,04;0,00;0,00;0,01;1,38;0,00;-;83,00;0,00;0,00
21.09.2024 12:30;21.09.2024 12:45;0,00;0,59;0,00;0,01;0,01;0,00;0,00;5,04;0,00;0,00;0,01;1,38;0,00;-;83,00;0,00;0,00
21.09.2024 12:45;21.09.2024 13:00;0,00;0,59;0,00;0,01;0,01;0,00;0,00;5,04;0,00;0,00;0,01;1,38;0,00;-;83,00;0,00;0,00
21.09.2024 13:00;21.09.2024 13:15;-3,36;-1,84;-3,36;0,03;0,03;-3,36;-3,36;4,28;-3,36;-3,36;0,03;-4,43;-3,36;-;82,58;-3,36;-3,36
21.09.2024 13:15;21.09.2024 13:30;-3,36;-1,84;-3,36;0,03;0,03;-3,36;-3,36;4,28;-3,36;-3,36;0,03;-4,43;-3,36;-;82,58;-3,36;-3,36
21.09.2024 13:30;21.09.2024 13:45;-3,36;-1,84;-3,36;0,03;0,03;-3,36;-3,36;4,28;-3,36;-3,36;0,03;-4,43;-3,36;-;82,58;-3,36;-3,36
21.09.2024 13:45;21.09.2024 14:00;-3,36;-1,84;-3,36;0,03;0,03;-3,36;-3,36;4,28;-3,36;-3,36;0,03;-4,43;-3,36;-;82,58;-3,36;-3,36
21.09.2024 14:00;21.09.2024 14:15;-3,95;-0,18;-3,95;-0,43;1,93;-3,95;-3,95;19,22;-3,95;-3,95;1,93;-0,93;-3,95;-;81,98;-3,95;-3,95
21.09.2024 14:15;21.09.2024 14:30;-3,95;-0,18;-3,95;-0,43;1,93;-3,95;-3,95;19,22;-3,95;-3,95;1,93;-0,93;-3,95;-;81,98;-3,95;-3,95
21.09.2024 14:30;21.09.2024 14:45;-3,95;-0,18;-3,95;-0,43;1,93;-3,95;-3,95;19,22;-3,95;-3,95;1,93;-0,93;-3,95;-;81,98;-3,95;-3,95
21.09.2024 14:45;21.09.2024 15:00;-3,95;-0,18;-3,95;-0,43;1,93;-3,95;-3,95;19,22;-3,95;-3,95;1,93;-0,93;-3,95;-;81,98;-3,95;-3,95
21.09.2024 15:00;21.09.2024 15:15;1,09;8,73;1,09;1,09;5,54;1,09;1,09;25,83;1,09;48,72;5,54;3,86;1,09;-;83,19;1,09;1,09
21.09.2024 15:15;21.09.2024 15:30;1,09;8,73;1,09;1,09;5,54;1,09;1,09;25,83;1,09;48,72;5,54;3,86;1,09;-;83,19;1,09;1,09
21.09.2024 15:30;21.09.2024 15:45;1,09;8,73;1,09;1,09;5,54;1,09;1,09;25,83;1,09;48,72;5,54;3,86;1,09;-;83,19;1,09;1,09
21.09.2024 15:45;21.09.2024 16:00;1,09;8,73;1,09;1,09;5,54;1,09;1,09;25,83;1,09;48,72;5,54;3,86;1,09;-;83,19;1,09;1,09
21.09.2024 16:00;21.09.2024 16:15;47,26;45,54;39,89;47,26;42,81;20,22;43,14;39,59;49,21;112,40;15,72;42,65;48,08;-;98,00;49,94;48,94
21.09.2024 16:15;21.09.2024 16:30;47,26;45,54;39,89;47,26;42,81;20,22;43,14;39,59;49,21;112,40;15,72;42,65;48,08;-;98,00;49,94;48,94
21.09.2024 16:30;21.09.2024 16:45;47,26;45,54;39,89;47,26;42,81;20,22;43,14;39,59;49,21;112,40;15,72;42,65;48,08;-;98,00;49,94;48,94
21.09.2024 16:45;21.09.2024 17:00;47,26;45,54;39,89;47,26;42,81;20,22;43,14;39,59;49,21;112,40;15,72;42,65;48,08;-;98,00;49,94;48,94
21.09.2024 17:00;21.09.2024 17:15;97,19;76,87;79,83;97,19;97,19;33,13;86,37;44,81;101,76;99,75;16,80;89,68;99,10;-;103,56;103,56;101,14
21.09.2024 17:15;21.09.2024 17:30;97,19;76,87;79,83;97,19;97,19;33,13;86,37;44,81;101,76;99,75;16,80;89,68;99,10;-;103,56;103,56;101,14
21.09.2024 17:30;21.09.2024 17:45;97,19;76,87;79,83;97,19;97,19;33,13;86,37;44,81;101,76;99,75;16,80;89,68;99,10;-;103,56;103,56;101,14
21.09.2024 17:45;21.09.2024 18:00;97,19;76,87;79,83;97,19;97,19;33,13;86,37;44,81;101,76;99,75;16,80;89,68;99,10;-;103,56;103,56;101,14
21.09.2024 18:00;21.09.2024 18:15;127,50;103,61;94,12;127,50;127,50;64,87;125,93;45,63;100,92;184,90;26,91;98,89;142,54;-;125,00;165,13;165,13
21.09.2024 18:15;21.09.2024 18:30;127,50;103,61;94,12;127,50;127,50;64,87;125,93;45,63;100,92;184,90;26,91;98,89;142,54;-;125,00;165,13;165,13
21.09.2024 18:30;21.09.2024 18:45;127,50;103,61;94,12;127,50;127,50;64,87;125,93;45,63;100,92;184,90;26,91;98,89;142,54;-;125,00;165,13;165,13
21.09.2024 18:45;21.09.2024 19:00;127,50;103,61;94,12;127,50;127,50;64,87;125,93;45,63;100,92;184,90;26,91;98,89;142,54;-;125,00;165,13;165,13
21.09.2024 19:00;21.09.2024 19:15;141,99;119,86;109,19;141,99;141,99;79,94;144,00;45,70;103,49;208,80;79,96;108,51;154,87;-;138,97;271,75;235,04
21.09.2024 19:15;21.09.2024 19:30;141,99;119,86;109,19;141,99;141,99;79,94;144,00;45,70;103,49;208,80;79,96;108,51;154,87;-;138,97;271,75;235,04
21.09.2024 19:30;21.09.2024 19:45;141,99;119,86;109,19;141,99;141,99;79,94;144,00;45,70;103,49;208,80;79,96;108,51;154,87;-;138,97;271,75;235,04
21.09.2024 19:45;21.09.2024 20:00;141,99;119,86;109,19;141,99;141,99;79,94;144,00;45,70;103,49;208,80;79,96;108,51;154,87;-;138,97;271,75;235,04
21.09.2024 20:00;21.09.2024 20:15;112,50;95,56;97,39;112,50;112,50;83,91;113,00;45,49;103,91;139,24;16,81;104,96;121,50;-;138,82;149,58;130,55
21.09.2024 20:15;21.09.2024 20:30;112,50;95,56;97,39;112,50;112,50;83,91;113,00;45,49;103,91;139,24;16,81;104,96;121,50;-;138,82;149,58;130,55
21.09.2024 20:30;21.09.2024 20:45;112,50;95,56;97,39;112,50;112,50;83,91;113,00;45,49;103,91;139,24;16,81;104,96;121,50;-;138,82;149,58;130,55
21.09.2024 20:45;21.09.2024 21:00;112,50;95,56;97,39;112,50;112,50;83,91;113,00;45,49;103,91;139,24;16,81;104,96;121,50;-;138,82;149,58;130,55
21.09.2024 21:00;21.09.2024 21:15;95,93;76,26;59,42;95,93;95,93;27,81;95,06;45,26;93,76;114,98;16,29;93,51;100,96;-;119,00;91,46;99,20
21.09.2024 21:15;21.09.2024 21:30;95,93;76,26;59,42;95,93;95,93;27,81;95,06;45,26;93,76;114,98;16,29;93,51;100,96;-;119,00;91,46;99,20
21.09.2024 21:30;21.09.2024 21:45;95,93;76,26;59,42;95,93;95,93;27,81;95,06;45,26;93,76;114,98;16,29;93,51;100,96;-;119,00;91,46;99,20
21.09.2024 21:45;21.09.2024 22:00;95,93;76,26;59,42;95,93;95,93;27,81;95,06;45,26;93,76;114,98;16,29;93,51;100,96;-;119,00;91,46;99,20
21.09.2024 22:00;21.09.2024 22:15;93,60;76,27;74,66;93,60;93,60;57,68;93,60;44,94;90,34;94,15;15,71;86,96;93,74;-;110,00;88,59;91,35
21.09.2024 22:15;21.09.2024 22:30;93,60;76,27;74,66;93,60;93,60;57,68;93,60;44,94;90,34;94,15;15,71;86,96;93,74;-;110,00;88,59;91,35
21.09.2024 22:30;21.09.2024 22:45;93,60;76,27;74,66;93,60;93,60;57,68;93,60;44,94;90,34;94,15;15,71;86,96;93,74;-;110,00;88,59;91,35
21.09.2024 22:45;21.09.2024 23:00;93,60;76,27;74,66;93,60;93,60;57,68;93,60;44,94;90,34;94,15;15,71;86,96;93,74;-;110,00;88,59;91,35
21.09.2024 23:00;21.09.2024 23:15;88,30;72,89;78,01;88,30;88,30;42,65;86,72;44,51;91,96;95,50;14,95;80,99;89,89;-;107,50;93,13;91,35
21.09.2024 23:15;21.09.2024 23:30;88,30;72,89;78,01;88,30;88,30;42,65;86,72;44,51;91,96;95,50;14,95;80,99;89,89;-;107,50;93,13;91,35
21.09.2024 23:30;21.09.2024 23:45;88,30;72,89;78,01;88,30;88,30;42,65;86,72;44,51;91,96;95,50;14,95;80,99;89,89;-;107,50;93,13;91,35
21.09.2024 23:45;22.09.2024 00:00;88,30;72,89;78,01;88,30;88,30;42,65;86,72;44,51;91,96;95,50;14,95;80,99;89,89;-;107,50;93,13;91,35
22.09.2024 00:00;22.09.2024 00:15;97,73;86,41;86,73;97,73;97,73;71,30;98,30;44,13;94,89;97,87;75,94;88,28;97,62;-;99,98;93,35;95,62
22.09.2024 00:15;22.09.2024 00:30;97,73;86,41;86,73;97,73;97,73;71,30;98,30;44,13;94,89;97,87;75,94;88,28;97,62;-;99,98;93,35;95,62
22.09.2024 00:30;22.09.2024 00:45;97,73;86,41;86,73;97,73;97,73;71,30;98,30;44,13;94,89;97,87;75,94;88,28;97,62;-;99,98;93,35;95,62
22.09.2024 00:45;22.09.2024 01:00;97,73;86,41;86,73;97,73;97,73;71,30;98,30;44,13;94,89;97,87;75,94;88,28;97,62;-;99,98;93,35;95,62
22.09.2024 01:00;22.09.2024 01:15;90,05;79,53;85,13;90,05;90,05;55,20;90,05;40,74;89,95;90,26;67,89;85,27;90,22;-;92,20;89,95;90,08
22.09.2024 01:15;22.09.2024 01:30;90,05;79,53;85,13;90,05;90,05;55,20;90,05;40,74;89,95;90,26;67,89;85,27;90,22;-;92,20;89,95;90,08
22.09.2024 01:30;22.09.2024 01:45;90,05;79,53;85,13;90,05;90,05;55,20;90,05;40,74;89,95;90,26;67,89;85,27;90,22;-;92,20;89,95;90,08
22.09.2024 01:45;22.09.2024 02:00;90,05;79,53;85,13;90,05;90,05;55,20;90,05;40,74;89,95;90,26;67,89;85,27;90,22;-;92,20;89,95;90,08
22.09.2024 02:00;22.09.2024 02:15;89,99;77,26;72,26;89,99;89,99;52,18;89,93;44,13;85,99;90,29;63,69;81,43;89,95;-;91,07;83,90;87,08
22.09.2024 02:15;22.09.2024 02:30;89,99;77,26;72,26;89,99;89,99;52,18;89,93;44,13;85,99;90,29;63,69;81,43;89,95;-;91,07;83,90;87,08
22.09.2024 02:30;22.09.2024 02:45;89,99;77,26;72,26;89,99;89,99;52,18;89,93;44,13;85,99;90,29;63,69;81,43;89,95;-;91,07;83,90;87,08
22.09.2024 02:45;22.09.2024 03:00;89,99;77,26;72,26;89,99;89,99;52,18;89,93;44,13;85,99;90,29;63,69;81,43;89,95;-;91,07;83,90;87,08
22.09.2024 03:00;22.09.2024 03:15;89,50;73,53;59,30;89,50;89,50;29,35;89,56;41,95;83,22;90,07;63,53;83,30;89,55;-;88,60;79,86;84,94
22.09.2024 03:15;22.09.2024 03:30;89,50;73,53;59,30;89,50;89,50;29,35;89,56;41,95;83,22;90,07;63,53;83,30;89,55;-;88,60;79,86;84,94
22.09.2024 03:30;22.09.2024 03:45;89,50;73,53;59,30;89,50;89,50;29,35;89,56;41,95;83,22;90,07;63,53;83,30;89,55;-;88,60;79,86;84,94
22.09.2024 03:45;22.09.2024 04:00;89,50;73,53;59,30;89,50;89,50;29,35;89,56;41,95;83,22;90,07;63,53;83,30;89,55;-;88,60;79,86;84,94
22.09.2024 04:00;22.09.2024 04:15;90,75;71,29;56,15;90,75;90,75;21,70;90,75;42,17;83,61;91,40;43,45;82,68;90,81;-;87,88;79,78;85,56
22.09.2024 04:15;22.09.2024 04:30;90,75;71,29;56,15;90,75;90,75;21,70;90,75;42,17;83,61;91,40;43,45;82,68;90,81;-;87,88;79,78;85,56
22.09.2024 04:30;22.09.2024 04:45;90,75;71,29;56,15;90,75;90,75;21,70;90,75;42,17;83,61;91,40;43,45;82,68;90,81;-;87,88;79,78;85,56
22.09.2024 04:45;22.09.2024 05:00;90,75;71,29;56,15;90,75;90,75;21,70;90,75;42,17;83,61;91,40;43,45;82,68;90,81;-;87,88;79,78;85,56
22.09.2024 05:00;22.09.2024 05:15;90,65;70,18;58,01;90,65;90,65;25,75;91,05;44,93;83,86;91,26;19,95;85,20;90,70;-;90,68;80,23;85,72
22.09.2024 05:15;22.09.2024 05:30;90,65;70,18;58,01;90,65;90,65;25,75;91,05;44,93;83,86;91,26;19,95;85,20;90,70;-;90,68;80,23;85,72
22.09.2024 05:30;22.09.2024 05:45;90,65;70,18;58,01;90,65;90,65;25,75;91,05;44,93;83,86;91,26;19,95;85,20;90,70;-;90,68;80,23;85,72
22.09.2024 05:45;22.09.2024 06:00;90,65;70,18;58,01;90,65;90,65;25,75;91,05;44,93;83,86;91,26;19,95;85,20;90,70;-;90,68;80,23;85,72
22.09.2024 06:00;22.09.2024 06:15;94,88;73,64;64,33;94,88;94,88;34,58;95,64;46,00;88,07;94,88;15,41;87,05;94,36;-;91,17;84,72;89,76
22.09.2024 06:15;22.09.2024 06:30;94,88;73,64;64,33;94,88;94,88;34,58;95,64;46,00;88,07;94,88;15,41;87,05;94,36;-;91,17;84,72;89,76
22.09.2024 06:30;22.09.2024 06:45;94,88;73,64;64,33;94,88;94,88;34,58;95,64;46,00;88,07;94,88;15,41;87,05;94,36;-;91,17;84,72;89,76
22.09.2024 06:45;22.09.2024 07:00;94,88;73,64;64,33;94,88;94,88;34,58;95,64;46,00;88,07;94,88;15,41;87,05;94,36;-;91,17;84,72;89,76
22.09.2024 07:00;22.09.2024 07:15;97,31;74,59;61,49;97,31;97,31;26,81;98,20;46,07;89,33;97,27;19,92;90,08;96,69;-;91,23;85,41;91,31
22.09.2024 07:15;22.09.2024 07:30;97,31;74,59;61,49;97,31;97,31;26,81;98,20;46,07;89,33;97,27;19,92;90,08;96,69;-;91,23;85,41;91,31
22.09.2024 07:30;22.09.2024 07:45;97,31;74,59;61,49;97,31;97,31;26,81;98,20;46,07;89,33;97,27;19,92;90,08;96,69;-;91,23;85,41;91,31
22.09.2024 07:45;22.09.2024 08:00;97,31;74,59;61,49;97,31;97,31;26,81;98,20;46,07;89,33;97,27;19,92;90,08;96,69;-;91,23;85,41;91,31
22.09.2024 08:00;22.09.2024 08:15;86,48;73,43;80,50;86,48;86,48;52,60;83,47;41,67;72,88;82,14;55,64;82,93;82,91;-;90,99;79,86;78,89
22.09.2024 08:15;22.09.2024 08:30;86,48;73,43;80,50;86,48;86,48;52,60;83,47;41,67;72,88;82,14;55,64;82,93;82,91;-;90,99;79,86;78,89
22.09.2024 08:30;22.09.2024 08:45;86,48;73,43;80,50;86,48;86,48;52,60;83,47;41,67;72,88;82,14;55,64;82,93;82,91;-;90,99;79,86;78,89
22.09.2024 08:45;22.09.2024 09:00;86,48;73,43;80,50;86,48;86,48;52,60;83,47;41,67;72,88;82,14;55,64;82,93;82,91;-;90,99;79,86;78,89
22.09.2024 09:00;22.09.2024 09:15;62,79;57,73;62,79;62,79;62,79;55,87;64,90;40,76;52,78;58,42;49,87;66,17;57,90;-;94,52;55,87;55,34
22.09.2024 09:15;22.09.2024 09:30;62,79;57,73;62,79;62,79;62,79;55,87;64,90;40,76;52,78;58,42;49,87;66,17;57,90;-;94,52;55,87;55,34
22.09.2024 09:30;22.09.2024 09:45;62,79;57,73;62,79;62,79;62,79;55,87;64,90;40,76;52,78;58,42;49,87;66,17;57,90;-;94,52;55,87;55,34
22.09.2024 09:45;22.09.2024 10:00;62,79;57,73;62,79;62,79;62,79;55,87;64,90;40,76;52,78;58,42;49,87;66,17;57,90;-;94,52;55,87;55,34
22.09.2024 10:00;22.09.2024 10:15;26,17;21,08;26,27;26,17;22,63;26,36;26,17;29,05;8,51;11,30;19,92;22,37;13,09;-;95,81;0,47;0,06
22.09.2024 10:15;22.09.2024 10:30;26,17;21,08;26,27;26,17;22,63;26,36;26,17;29,05;8,51;11,30;19,92;22,37;13,09;-;95,81;0,47;0,06
22.09.2024 10:30;22.09.2024 10:45;26,17;21,08;26,27;26,17;22,63;26,36;26,17;29,05;8,51;11,30;19,92;22,37;13,09;-;95,81;0,47;0,06
22.09.2024 10:45;22.09.2024 11:00;26,17;21,08;26,27;26,17;22,63;26,36;26,17;29,05;8,51;11,30;19,92;22,37;13,09;-;95,81;0,47;0,06
22.09.2024 11:00;22.09.2024 11:15;11,13;10,30;12,25;11,13;14,67;11,87;12,25;23,80;0,09;3,53;14,67;4,84;4,18;-;93,93;0,09;-0,54
22.09.2024 11:15;22.09.2024 11:30;11,13;10,30;12,25;11,13;14,67;11,87;12,25;23,80;0,09;3,53;14,67;4,84;4,18;-;93,93;0,09;-0,54
22.09.2024 11:30;22.09.2024 11:45;11,13;10,30;12,25;11,13;14,67;11,87;12,25;23,80;0,09;3,53;14,67;4,84;4,18;-;93,93;0,09;-0,54
22.09.2024 11:45;22.09.2024 12:00;11,13;10,30;12,25;11,13;14,67;11,87;12,25;23,80;0,09;3,53;14,67;4,84;4,18;-;93,93;0,09;-0,54
22.09.2024 12:00;22.09.2024 12:15;7,69;7,38;14,99;9,68;10,93;11,68;11,50;12,04;-4,84;2,95;10,93;-2,16;3,51;-;100,31;0,19;-0,56
22.09.2024 12:15;22.09.2024 12:30;7,69;7,38;14,99;9,68;10,93;11,68;11,50;12,04;-4,84;2,95;10,93;-2,16;3,51;-;100,31;0,19;-0,56
22.09.2024 12:30;22.09.2024 12:45;7,69;7,38;14,99;9,68;10,93;11,68;11,50;12,04;-4,84;2,95;10,93;-2,16;3,51;-;100,31;0,19;-0,56
22.09.2024 12:45;22.09.2024 13:00;7,69;7,38;14,99;9,68;10,93;11,68;11,50;12,04;-4,84;2,95;10,93;-2,16;3,51;-;100,31;0,19;-0,56
22.09.2024 13:00;22.09.2024 13:15;-0,08;1,91;0,26;2,03;8,00;0,10;0,21;8,00;-0,06;-0,08;8,00;-5,37;-0,08;-;95,66;-0,05;-0,07
22.09.2024 13:15;22.09.2024 13:30;-0,08;1,91;0,26;2,03;8,00;0,10;0,21;8,00;-0,06;-0,08;8,00;-5,37;-0,08;-;95,66;-0,05;-0,07
22.09.2024 13:30;22.09.2024 13:45;-0,08;1,91;0,26;2,03;8,00;0,10;0,21;8,00;-0,06;-0,08;8,00;-5,37;-0,08;-;95,66;-0,05;-0,07
22.09.2024 13:45;22.09.2024 14:00;-0,08;1,91;0,26;2,03;8,00;0,10;0,21;8,00;-0,06;-0,08;8,00;-5,37;-0,08;-;95,66;-0,05;-0,07
22.09.2024 14:00;22.09.2024 14:15;0,01;3,42;0,01;0,01;10,86;0,01;0,01;19,93;0,01;0,01;10,86;-4,11;0,01;-;95,65;0,01;0,01
22.09.2024 14:15;22.09.2024 14:30;0,01;3,42;0,01;0,01;10,86;0,01;0,01;19,93;0,01;0,01;10,86;-4,11;0,01;-;95,65;0,01;0,01
22.09.2024 14:30;22.09.2024 14:45;0,01;3,42;0,01;0,01;10,86;0,01;0,01;19,93;0,01;0,01;10,86;-4,11;0,01;-;95,65;0,01;0,01
22.09.2024 14:45;22.09.2024 15:00;0,01;3,42;0,01;0,01;10,86;0,01;0,01;19,93;0,01;0,01;10,86;-4,11;0,01;-;95,65;0,01;0,01
22.09.2024 15:00;22.09.2024 15:15;9,66;12,21;9,66;9,66;15,26;9,66;9,66;30,39;9,66;9,66;15,26;5,74;9,66;-;91,19;9,66;9,66
22.09.2024 15:15;22.09.2024 15:30;9,66;12,21;9,66;9,66;15,26;9,66;9,66;30,39;9,66;9,66;15,26;5,74;9,66;-;91,19;9,66;9,66
22.09.2024 15:30;22.09.2024 15:45;9,66;12,21;9,66;9,66;15,26;9,66;9,66;30,39;9,66;9,66;15,26;5,74;9,66;-;91,19;9,66;9,66
22.09.2024 15:45;22.09.2024 16:00;9,66;12,21;9,66;9,66;15,26;9,66;9,66;30,39;9,66;9,66;15,26;5,74;9,66;-;91,19;9,66;9,66
22.09.2024 16:00;22.09.2024 16:15;61,60;57,54;55,18;61,60;56,00;26,45;58,28;39,14;63,41;90,13;54,88;65,57;62,32;-;97,53;64,17;63,18
22.09.2024 16:15;22.09.2024 16:30;61,60;57,54;55,18;61,60;56,00;26,45;58,28;39,14;63,41;90,13;54,88;65,57;62,32;-;97,53;64,17;63,18
22.09.2024 16:30;22.09.2024 16:45;61,60;57,54;55,18;61,60;56,00;26,45;58,28;39,14;63,41;90,13;54,88;65,57;62,32;-;97,53;64,17;63,18
22.09.2024 16:45;22.09.2024 17:00;61,60;57,54;55,18;61,60;56,00;26,45;58,28;39,14;63,41;90,13;54,88;65,57;62,32;-;97,53;64,17;63,18
22.09.2024 17:00;22.09.2024 17:15;106,27;87,84;64,03;106,27;106,27;28,45;103,19;46,76;93,35;108,41;103,72;99,59;106,20;-;105,22;105,22;104,78
22.09.2024 17:15;22.09.2024 17:30;106,27;87,84;64,03;106,27;106,27;28,45;103,19;46,76;93,35;108,41;103,72;99,59;106,20;-;105,22;105,22;104,78
22.09.2024 17:30;22.09.2024 17:45;106,27;87,84;64,03;106,27;106,27;28,45;103,19;46,76;93,35;108,41;103,72;99,59;106,20;-;105,22;105,22;104,78
22.09.2024 17:45;22.09.2024 18:00;106,27;87,84;64,03;106,27;106,27;28,45;103,19;46,76;93,35;108,41;103,72;99,59;106,20;-;105,22;105,22;104,78
22.09.2024 18:00;22.09.2024 18:15;132,23;112,50;98,14;132,23;132,23;70,00;131,02;46,56;113,99;150,77;129,06;108,07;125,42;-;124,37;142,94;133,27
22.09.2024 18:15;22.09.2024 18:30;132,23;112,50;98,14;132,23;132,23;70,00;131,02;46,56;113,99;150,77;129,06;108,07;125,42;-;124,37;142,94;133,27
22.09.2024 18:30;22.09.2024 18:45;132,23;112,50;98,14;132,23;132,23;70,00;131,02;46,56;113,99;150,77;129,06;108,07;125,42;-;124,37;142,94;133,27
22.09.2024 18:45;22.09.2024 19:00;132,23;112,50;98,14;132,23;132,23;70,00;131,02;46,56;113,99;150,77;129,06;108,07;125,42;-;124,37;142,94;133,27
22.09.2024 19:00;22.09.2024 19:15;157,18;123,08;135,30;157,18;157,18;102,69;162,06;46,61;106,93;214,84;18,65;108,05;144,36;-;125,00;252,13;185,08
22.09.2024 19:15;22.09.2024 19:30;157,18;123,08;135,30;157,18;157,18;102,69;162,06;46,61;106,93;214,84;18,65;108,05;144,36;-;125,00;252,13;185,08
22.09.2024 19:30;22.09.2024 19:45;157,18;123,08;135,30;157,18;157,18;102,69;162,06;46,61;106,93;214,84;18,65;108,05;144,36;-;125,00;252,13;185,08
22.09.2024 19:45;22.09.2024 20:00;157,18;123,08;135,30;157,18;157,18;102,69;162,06;46,61;106,93;214,84;18,65;108,05;144,36;-;125,00;252,13;185,08
22.09.2024 20:00;22.09.2024 20:15;126,11;106,05;120,52;126,11;126,11;110,22;128,00;46,64;104,90;149,55;18,21;106,15;130,12;-;125,00;191,76;162,05
22.09.2024 20:15;22.09.2024 20:30;126,11;106,05;120,52;126,11;126,11;110,22;128,00;46,64;104,90;149,55;18,21;106,15;130,12;-;125,00;191,76;162,05
22.09.2024 20:30;22.09.2024 20:45;126,11;106,05;120,52;126,11;126,11;110,22;128,00;46,64;104,90;149,55;18,21;106,15;130,12;-;125,00;191,76;162,05
22.09.2024 20:45;22.09.2024 21:00;126,11;106,05;120,52;126,11;126,11;110,22;128,00;46,64;104,90;149,55;18,21;106,15;130,12;-;125,00;191,76;162,05
22.09.2024 21:00;22.09.2024 21:15;109,54;92,49;101,15;109,54;109,54;94,20;109,35;46,68;102,91;113,50;17,28;104,95;108,33;-;121,37;121,37;119,43
22.09.2024 21:15;22.09.2024 21:30;109,54;92,49;101,15;109,54;109,54;94,20;109,35;46,68;102,91;113,50;17,28;104,95;108,33;-;121,37;121,37;119,43
22.09.2024 21:30;22.09.2024 21:45;109,54;92,49;101,15;109,54;109,54;94,20;109,35;46,68;102,91;113,50;17,28;104,95;108,33;-;121,37;121,37;119,43
22.09.2024 21:45;22.09.2024 22:00;109,54;92,49;101,15;109,54;109,54;94,20;109,35;46,68;102,91;113,50;17,28;104,95;108,33;-;121,37;121,37;119,43
22.09.2024 22:00;22.09.2024 22:15;98,72;85,82;96,30;98,72;98,72;94,22;98,76;46,54;94,44;101,13;16,71;99,47;99,03;-;109,37;109,37;103,97
22.09.2024 22:15;22.09.2024 22:30;98,72;85,82;96,30;98,72;98,72;94,22;98,76;46,54;94,44;101,13;16,71;99,47;99,03;-;109,37;109,37;103,97
22.09.2024 22:30;22.09.2024 22:45;98,72;85,82;96,30;98,72;98,72;94,22;98,76;46,54;94,44;101,13;16,71;99,47;99,03;-;109,37;109,37;103,97
22.09.2024 22:45;22.09.2024 23:00;98,72;85,82;96,30;98,72;98,72;94,22;98,76;46,54;94,44;101,13;16,71;99,47;99,03;-;109,37;109,37;103,97
22.09.2024 23:00;22.09.2024 23:15;92,00;81,02;92,00;92,00;92,00;92,00;92,00;46,36;92,00;92,00;16,16;92,72;92,00;-;102,67;92,00;92,00
22.09.2024 23:15;22.09.2024 23:30;92,00;81,02;92,00;92,00;92,00;92,00;92,00;46,36;92,00;92,00;16,16;92,72;92,00;-;102,67;92,00;92,00
22.09.2024 23:30;22.09.2024 23:45;92,00;81,02;92,00;92,00;92,00;92,00;92,00;46,36;92,00;92,00;16,16;92,72;92,00;-;102,67;92,00;92,00
22.09.2024 23:45;23.09.2024 00:00;92,00;81,02;92,00;92,00;92,00;92,00;92,00;46,36;92,00;92,00;16,16;92,72;92,00;-;102,67;92,00;92,00
23.09.2024 00:00;23.09.2024 00:15;90,80;71,66;63,78;90,80;90,80;41,78;87,30;44,51;84,73;90,63;15,86;87,92;90,10;-;106,40;82,59;86,54
23.09.2024 00:15;23.09.2024 00:30;90,80;71,66;63,78;90,80;90,80;41,78;87,30;44,51;84,73;90,63;15,86;87,92;90,10;-;106,40;82,59;86,54
23.09.2024 00:30;23.09.2024 00:45;90,80;71,66;63,78;90,80;90,80;41,78;87,30;44,51;84,73;90,63;15,86;87,92;90,10;-;106,40;82,59;86,54
23.09.2024 00:45;23.09.2024 01:00;90,80;71,66;63,78;90,80;90,80;41,78;87,30;44,51;84,73;90,63;15,86;87,92;90,10;-;106,40;82,59;86,54
23.09.2024 01:00;23.09.2024 01:15;84,08;67,08;59,11;84,08;84,08;39,27;80,15;44,46;78,53;84,01;15,61;85,20;83,42;-;102,56;76,60;80,20
