Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
08.01.2024 22:00;08.01.2024 22:15;99,98;99,23;99,75;99,98;99,98;99,84;92,00;97,08;99,94;99,98;99,98;102,99;99,96;-;102,90;99,94;99,96
08.01.2024 22:15;08.01.2024 22:30;99,98;99,23;99,75;99,98;99,98;99,84;92,00;97,08;99,94;99,98;99,98;102,99;99,96;-;102,90;99,94;99,96
08.01.2024 22:30;08.01.2024 22:45;99,98;99,23;99,75;99,98;99,98;99,84;92,00;97,08;99,94;99,98;99,98;102,99;99,96;-;102,90;99,94;99,96
08.01.2024 22:45;08.01.2024 23:00;99,98;99,23;99,75;99,98;99,98;99,84;92,00;97,08;99,94;99,98;99,98;102,99;99,96;-;102,90;99,94;99,96
08.01.2024 23:00;08.01.2024 23:15;91,49;92,11;91,49;91,49;91,49;91,49;91,49;88,83;91,49;91,49;91,49;100,93;91,49;-;91,75;91,49;91,49
08.01.2024 23:15;08.01.2024 23:30;91,49;92,11;91,49;91,49;91,49;91,49;91,49;88,83;91,49;91,49;91,49;100,93;91,49;-;91,75;91,49;91,49
08.01.2024 23:30;08.01.2024 23:45;91,49;92,11;91,49;91,49;91,49;91,49;91,49;88,83;91,49;91,49;91,49;100,93;91,49;-;91,75;91,49;91,49
08.01.2024 23:45;09.01.2024 00:00;91,49;92,11;91,49;91,49;91,49;91,49;91,49;88,83;91,49;91,49;91,49;100,93;91,49;-;91,75;91,49;91,49
09.01.2024 00:00;09.01.2024 00:15;88,16;87,09;84,51;88,16;88,16;85,83;80,95;85,43;87,36;87,82;87,82;94,29;87,67;-;87,53;87,33;87,55
09.01.2024 00:15;09.01.2024 00:30;88,16;87,09;84,51;88,16;88,16;85,83;80,95;85,43;87,36;87,82;87,82;94,29;87,67;-;87,53;87,33;87,55
09.01.2024 00:30;09.01.2024 00:45;88,16;87,09;84,51;88,16;88,16;85,83;80,95;85,43;87,36;87,82;87,82;94,29;87,67;-;87,53;87,33;87,55
09.01.2024 00:45;09.01.2024 01:00;88,16;87,09;84,51;88,16;88,16;85,83;80,95;85,43;87,36;87,82;87,82;94,29;87,67;-;87,53;87,33;87,55
09.01.2024 01:00;09.01.2024 01:15;87,04;86,40;83,29;87,04;87,04;84,65;79,98;84,34;86,22;90,68;86,69;93,95;86,54;-;86,18;86,18;86,43
09.01.2024 01:15;09.01.2024 01:30;87,04;86,40;83,29;87,04;87,04;84,65;79,98;84,34;86,22;90,68;86,69;93,95;86,54;-;86,18;86,18;86,43
09.01.2024 01:30;09.01.2024 01:45;87,04;86,40;83,29;87,04;87,04;84,65;79,98;84,34;86,22;90,68;86,69;93,95;86,54;-;86,18;86,18;86,43
09.01.2024 01:45;09.01.2024 02:00;87,04;86,40;83,29;87,04;87,04;84,65;79,98;84,34;86,22;90,68;86,69;93,95;86,54;-;86,18;86,18;86,43
09.01.2024 02:00;09.01.2024 02:15;85,00;85,98;85,00;85,00;85,00;85,00;85,00;82,54;85,00;90,19;85,00;93,07;85,00;-;85,00;85,00;85,00
09.01.2024 02:15;09.01.2024 02:30;85,00;85,98;85,00;85,00;85,00;85,00;85,00;82,54;85,00;90,19;85,00;93,07;85,00;-;85,00;85,00;85,00
09.01.2024 02:30;09.01.2024 02:45;85,00;85,98;85,00;85,00;85,00;85,00;85,00;82,54;85,00;90,19;85,00;93,07;85,00;-;85,00;85,00;85,00
09.01.2024 02:45;09.01.2024 03:00;85,00;85,98;85,00;85,00;85,00;85,00;85,00;82,54;85,00;90,19;85,00;93,07;85,00;-;85,00;85,00;85,00
09.01.2024 03:00;09.01.2024 03:15;84,14;85,11;83,89;84,14;84,14;83,98;83,42;81,70;84,09;90,70;84,13;91,95;84,11;-;84,08;84,08;84,10
09.01.2024 03:15;09.01.2024 03:30;84,14;85,11;83,89;84,14;84,14;83,98;83,42;81,70;84,09;90,70;84,13;91,95;84,11;-;84,08;84,08;84,10
09.01.2024 03:30;09.01.2024 03:45;84,14;85,11;83,89;84,14;84,14;83,98;83,42;81,70;84,09;90,70;84,13;91,95;84,11;-;84,08;84,08;84,10
09.01.2024 03:45;09.01.2024 04:00;84,14;85,11;83,89;84,14;84,14;83,98;83,42;81,70;84,09;90,70;84,13;91,95;84,11;-;84,08;84,08;84,10
09.01.2024 04:00;09.01.2024 04:15;85,72;85,45;82,45;85,72;85,72;83,63;80,57;83,23;85,01;91,07;85,41;91,84;85,28;-;84,98;84,98;85,17
09.01.2024 04:15;09.01.2024 04:30;85,72;85,45;82,45;85,72;85,72;83,63;80,57;83,23;85,01;91,07;85,41;91,84;85,28;-;84,98;84,98;85,17
09.01.2024 04:30;09.01.2024 04:45;85,72;85,45;82,45;85,72;85,72;83,63;80,57;83,23;85,01;91,07;85,41;91,84;85,28;-;84,98;84,98;85,17
09.01.2024 04:45;09.01.2024 05:00;85,72;85,45;82,45;85,72;85,72;83,63;80,57;83,23;85,01;91,07;85,41;91,84;85,28;-;84,98;84,98;85,17
09.01.2024 05:00;09.01.2024 05:15;89,28;89,23;88,29;89,28;89,28;88,65;85,80;86,34;89,34;90,12;89,28;95,77;89,43;-;89,34;89,36;89,56
09.01.2024 05:15;09.01.2024 05:30;89,28;89,23;88,29;89,28;89,28;88,65;85,80;86,34;89,34;90,12;89,28;95,77;89,43;-;89,34;89,36;89,56
09.01.2024 05:30;09.01.2024 05:45;89,28;89,23;88,29;89,28;89,28;88,65;85,80;86,34;89,34;90,12;89,28;95,77;89,43;-;89,34;89,36;89,56
09.01.2024 05:45;09.01.2024 06:00;89,28;89,23;88,29;89,28;89,28;88,65;85,80;86,34;89,34;90,12;89,28;95,77;89,43;-;89,34;89,36;89,56
09.01.2024 06:00;09.01.2024 06:15;108,51;102,87;99,83;108,51;108,51;102,79;83,90;88,98;106,76;108,51;108,51;107,56;107,70;-;106,76;106,75;107,45
09.01.2024 06:15;09.01.2024 06:30;108,51;102,87;99,83;108,51;108,51;102,79;83,90;88,98;106,76;108,51;108,51;107,56;107,70;-;106,76;106,75;107,45
09.01.2024 06:30;09.01.2024 06:45;108,51;102,87;99,83;108,51;108,51;102,79;83,90;88,98;106,76;108,51;108,51;107,56;107,70;-;106,76;106,75;107,45
09.01.2024 06:45;09.01.2024 07:00;108,51;102,87;99,83;108,51;108,51;102,79;83,90;88,98;106,76;108,51;108,51;107,56;107,70;-;106,76;106,75;107,45
09.01.2024 07:00;09.01.2024 07:15;124,06;116,61;112,16;124,06;124,06;116,14;91,12;94,88;121,29;126,32;123,22;126,99;122,48;-;117,98;121,23;122,08
09.01.2024 07:15;09.01.2024 07:30;124,06;116,61;112,16;124,06;124,06;116,14;91,12;94,88;121,29;126,32;123,22;126,99;122,48;-;117,98;121,23;122,08
09.01.2024 07:30;09.01.2024 07:45;124,06;116,61;112,16;124,06;124,06;116,14;91,12;94,88;121,29;126,32;123,22;126,99;122,48;-;117,98;121,23;122,08
09.01.2024 07:45;09.01.2024 08:00;124,06;116,61;112,16;124,06;124,06;116,14;91,12;94,88;121,29;126,32;123,22;126,99;122,48;-;117,98;121,23;122,08
09.01.2024 08:00;09.01.2024 08:15;133,24;133,03;130,50;133,24;133,25;131,42;125,70;129,11;132,63;145,55;133,25;135,76;132,89;-;132,63;132,64;132,86
09.01.2024 08:15;09.01.2024 08:30;133,24;133,03;130,50;133,24;133,25;131,42;125,70;129,11;132,63;145,55;133,25;135,76;132,89;-;132,63;132,64;132,86
09.01.2024 08:30;09.01.2024 08:45;133,24;133,03;130,50;133,24;133,25;131,42;125,70;129,11;132,63;145,55;133,25;135,76;132,89;-;132,63;132,64;132,86
09.01.2024 08:45;09.01.2024 09:00;133,24;133,03;130,50;133,24;133,25;131,42;125,70;129,11;132,63;145,55;133,25;135,76;132,89;-;132,63;132,64;132,86
09.01.2024 09:00;09.01.2024 09:15;120,91;124,17;120,69;120,91;120,91;120,75;119,96;117,16;120,85;154,51;120,89;128,41;120,87;-;120,85;120,85;120,86
09.01.2024 09:15;09.01.2024 09:30;120,91;124,17;120,69;120,91;120,91;120,75;119,96;117,16;120,85;154,51;120,89;128,41;120,87;-;120,85;120,85;120,86
09.01.2024 09:30;09.01.2024 09:45;120,91;124,17;120,69;120,91;120,91;120,75;119,96;117,16;120,85;154,51;120,89;128,41;120,87;-;120,85;120,85;120,86
09.01.2024 09:45;09.01.2024 10:00;120,91;124,17;120,69;120,91;120,91;120,75;119,96;117,16;120,85;154,51;120,89;128,41;120,87;-;120,85;120,85;120,86
09.01.2024 10:00;09.01.2024 10:15;113,19;114,15;109,08;113,19;113,19;110,32;98,00;109,91;112,10;151,91;112,78;112,60;112,52;-;112,10;112,05;112,36
09.01.2024 10:15;09.01.2024 10:30;113,19;114,15;109,08;113,19;113,19;110,32;98,00;109,91;112,10;151,91;112,78;112,60;112,52;-;112,10;112,05;112,36
09.01.2024 10:30;09.01.2024 10:45;113,19;114,15;109,08;113,19;113,19;110,32;98,00;109,91;112,10;151,91;112,78;112,60;112,52;-;112,10;112,05;112,36
09.01.2024 10:45;09.01.2024 11:00;113,19;114,15;109,08;113,19;113,19;110,32;98,00;109,91;112,10;151,91;112,78;112,60;112,52;-;112,10;112,05;112,36
09.01.2024 11:00;09.01.2024 11:15;105,78;107,56;102,10;105,78;105,78;103,13;90,00;102,50;104,74;151,73;105,40;106,91;105,14;-;104,97;104,70;104,99
09.01.2024 11:15;09.01.2024 11:30;105,78;107,56;102,10;105,78;105,78;103,13;90,00;102,50;104,74;151,73;105,40;106,91;105,14;-;104,97;104,70;104,99
09.01.2024 11:30;09.01.2024 11:45;105,78;107,56;102,10;105,78;105,78;103,13;90,00;102,50;104,74;151,73;105,40;106,91;105,14;-;104,97;104,70;104,99
09.01.2024 11:45;09.01.2024 12:00;105,78;107,56;102,10;105,78;105,78;103,13;90,00;102,50;104,74;151,73;105,40;106,91;105,14;-;104,97;104,70;104,99
09.01.2024 12:00;09.01.2024 12:15;100,22;101,65;92,22;100,22;100,22;95,39;78,80;97,11;100,22;152,34;100,00;101,96;99,64;-;100,37;99,16;99,68
09.01.2024 12:15;09.01.2024 12:30;100,22;101,65;92,22;100,22;100,22;95,39;78,80;97,11;100,22;152,34;100,00;101,96;99,64;-;100,37;99,16;99,68
09.01.2024 12:30;09.01.2024 12:45;100,22;101,65;92,22;100,22;100,22;95,39;78,80;97,11;100,22;152,34;100,00;101,96;99,64;-;100,37;99,16;99,68
09.01.2024 12:45;09.01.2024 13:00;100,22;101,65;92,22;100,22;100,22;95,39;78,80;97,11;100,22;152,34;100,00;101,96;99,64;-;100,37;99,16;99,68
09.01.2024 13:00;09.01.2024 13:15;100,82;101,78;92,11;100,82;100,82;95,77;77,78;97,69;100,82;150,20;100,60;102,78;100,21;-;100,82;99,70;100,26
09.01.2024 13:15;09.01.2024 13:30;100,82;101,78;92,11;100,82;100,82;95,77;77,78;97,69;100,82;150,20;100,60;102,78;100,21;-;100,82;99,70;100,26
09.01.2024 13:30;09.01.2024 13:45;100,82;101,78;92,11;100,82;100,82;95,77;77,78;97,69;100,82;150,20;100,60;102,78;100,21;-;100,82;99,70;100,26
09.01.2024 13:45;09.01.2024 14:00;100,82;101,78;92,11;100,82;100,82;95,77;77,78;97,69;100,82;150,20;100,60;102,78;100,21;-;100,82;99,70;100,26
09.01.2024 14:00;09.01.2024 14:15;110,89;110,06;101,19;110,89;112,36;105,16;85,00;107,45;110,89;144,16;112,36;110,73;110,47;-;110,00;110,00;110,89
09.01.2024 14:15;09.01.2024 14:30;110,89;110,06;101,19;110,89;112,36;105,16;85,00;107,45;110,89;144,16;112,36;110,73;110,47;-;110,00;110,00;110,89
09.01.2024 14:30;09.01.2024 14:45;110,89;110,06;101,19;110,89;112,36;105,16;85,00;107,45;110,89;144,16;112,36;110,73;110,47;-;110,00;110,00;110,89
09.01.2024 14:45;09.01.2024 15:00;110,89;110,06;101,19;110,89;112,36;105,16;85,00;107,45;110,89;144,16;112,36;110,73;110,47;-;110,00;110,00;110,89
09.01.2024 15:00;09.01.2024 15:15;119,40;117,33;112,35;119,40;121,09;114,75;99,90;115,69;118,35;130,70;121,09;118,34;119,00;-;116,55;118,55;119,44
09.01.2024 15:15;09.01.2024 15:30;119,40;117,33;112,35;119,40;121,09;114,75;99,90;115,69;118,35;130,70;121,09;118,34;119,00;-;116,55;118,55;119,44
09.01.2024 15:30;09.01.2024 15:45;119,40;117,33;112,35;119,40;121,09;114,75;99,90;115,69;118,35;130,70;121,09;118,34;119,00;-;116,55;118,55;119,44
09.01.2024 15:45;09.01.2024 16:00;119,40;117,33;112,35;119,40;121,09;114,75;99,90;115,69;118,35;130,70;121,09;118,34;119,00;-;116,55;118,55;119,44
09.01.2024 16:00;09.01.2024 16:15;127,85;126,21;122,38;127,85;130,99;124,29;112,67;123,88;127,36;130,99;130,99;129,03;127,84;-;127,36;127,62;128,51
09.01.2024 16:15;09.01.2024 16:30;127,85;126,21;122,38;127,85;130,99;124,29;112,67;123,88;127,36;130,99;130,99;129,03;127,84;-;127,36;127,62;128,51
09.01.2024 16:30;09.01.2024 16:45;127,85;126,21;122,38;127,85;130,99;124,29;112,67;123,88;127,36;130,99;130,99;129,03;127,84;-;127,36;127,62;128,51
09.01.2024 16:45;09.01.2024 17:00;127,85;126,21;122,38;127,85;130,99;124,29;112,67;123,88;127,36;130,99;130,99;129,03;127,84;-;127,36;127,62;128,51
09.01.2024 17:00;09.01.2024 17:15;137,84;137,60;137,10;137,84;137,95;137,35;135,69;133,56;137,71;137,95;137,95;142,72;137,79;-;137,35;137,70;137,82
09.01.2024 17:15;09.01.2024 17:30;137,84;137,60;137,10;137,84;137,95;137,35;135,69;133,56;137,71;137,95;137,95;142,72;137,79;-;137,35;137,70;137,82
09.01.2024 17:30;09.01.2024 17:45;137,84;137,60;137,10;137,84;137,95;137,35;135,69;133,56;137,71;137,95;137,95;142,72;137,79;-;137,35;137,70;137,82
09.01.2024 17:45;09.01.2024 18:00;137,84;137,60;137,10;137,84;137,95;137,35;135,69;133,56;137,71;137,95;137,95;142,72;137,79;-;137,35;137,70;137,82
09.01.2024 18:00;09.01.2024 18:15;137,80;136,83;136,70;137,80;137,80;137,00;129,25;133,53;137,00;137,72;137,72;143,05;137,56;-;137,00;137,29;137,46
09.01.2024 18:15;09.01.2024 18:30;137,80;136,83;136,70;137,80;137,80;137,00;129,25;133,53;137,00;137,72;137,72;143,05;137,56;-;137,00;137,29;137,46
09.01.2024 18:30;09.01.2024 18:45;137,80;136,83;136,70;137,80;137,80;137,00;129,25;133,53;137,00;137,72;137,72;143,05;137,56;-;137,00;137,29;137,46
09.01.2024 18:45;09.01.2024 19:00;137,80;136,83;136,70;137,80;137,80;137,00;129,25;133,53;137,00;137,72;137,72;143,05;137,56;-;137,00;137,29;137,46
09.01.2024 19:00;09.01.2024 19:15;130,43;129,71;129,74;130,43;130,43;130,05;126,30;126,38;129,64;130,33;130,33;132,95;130,23;-;130,05;130,05;130,13
09.01.2024 19:15;09.01.2024 19:30;130,43;129,71;129,74;130,43;130,43;130,05;126,30;126,38;129,64;130,33;130,33;132,95;130,23;-;130,05;130,05;130,13
09.01.2024 19:30;09.01.2024 19:45;130,43;129,71;129,74;130,43;130,43;130,05;126,30;126,38;129,64;130,33;130,33;132,95;130,23;-;130,05;130,05;130,13
09.01.2024 19:45;09.01.2024 20:00;130,43;129,71;129,74;130,43;130,43;130,05;126,30;126,38;129,64;130,33;130,33;132,95;130,23;-;130,05;130,05;130,13
09.01.2024 20:00;09.01.2024 20:15;120,24;117,53;116,34;120,24;120,24;117,67;108,82;116,51;119,49;120,41;117,36;115,89;119,91;-;117,67;119,50;119,84
09.01.2024 20:15;09.01.2024 20:30;120,24;117,53;116,34;120,24;120,24;117,67;108,82;116,51;119,49;120,41;117,36;115,89;119,91;-;117,67;119,50;119,84
09.01.2024 20:30;09.01.2024 20:45;120,24;117,53;116,34;120,24;120,24;117,67;108,82;116,51;119,49;120,41;117,36;115,89;119,91;-;117,67;119,50;119,84
09.01.2024 20:45;09.01.2024 21:00;120,24;117,53;116,34;120,24;120,24;117,67;108,82;116,51;119,49;120,41;117,36;115,89;119,91;-;117,67;119,50;119,84
09.01.2024 21:00;09.01.2024 21:15;111,68;107,70;105,57;111,68;111,68;107,69;93,66;99,96;110,95;113,92;109,00;108,95;111,61;-;110,99;110,99;112,07
09.01.2024 21:15;09.01.2024 21:30;111,68;107,70;105,57;111,68;111,68;107,69;93,66;99,96;110,95;113,92;109,00;108,95;111,61;-;110,99;110,99;112,07
09.01.2024 21:30;09.01.2024 21:45;111,68;107,70;105,57;111,68;111,68;107,69;93,66;99,96;110,95;113,92;109,00;108,95;111,61;-;110,99;110,99;112,07
09.01.2024 21:45;09.01.2024 22:00;111,68;107,70;105,57;111,68;111,68;107,69;93,66;99,96;110,95;113,92;109,00;108,95;111,61;-;110,99;110,99;112,07
09.01.2024 22:00;09.01.2024 22:15;106,18;101,20;98,40;106,18;106,18;101,83;84,90;91,69;105,50;105,96;103,63;103,30;105,68;-;105,61;105,42;105,62
09.01.2024 22:15;09.01.2024 22:30;106,18;101,20;98,40;106,18;106,18;101,83;84,90;91,69;105,50;105,96;103,63;103,30;105,68;-;105,61;105,42;105,62
09.01.2024 22:30;09.01.2024 22:45;106,18;101,20;98,40;106,18;106,18;101,83;84,90;91,69;105,50;105,96;103,63;103,30;105,68;-;105,61;105,42;105,62
09.01.2024 22:45;09.01.2024 23:00;106,18;101,20;98,40;106,18;106,18;101,83;84,90;91,69;105,50;105,96;103,63;103,30;105,68;-;105,61;105,42;105,62
09.01.2024 23:00;09.01.2024 23:15;97,09;95,02;93,69;97,09;97,09;94,84;88,00;90,91;96,44;96,94;94,76;98,72;96,74;-;103,46;96,36;96,61
09.01.2024 23:15;09.01.2024 23:30;97,09;95,02;93,69;97,09;97,09;94,84;88,00;90,91;96,44;96,94;94,76;98,72;96,74;-;103,46;96,36;96,61
09.01.2024 23:30;09.01.2024 23:45;97,09;95,02;93,69;97,09;97,09;94,84;88,00;90,91;96,44;96,94;94,76;98,72;96,74;-;103,46;96,36;96,61
09.01.2024 23:45;10.01.2024 00:00;97,09;95,02;93,69;97,09;97,09;94,84;88,00;90,91;96,44;96,94;94,76;98,72;96,74;-;103,46;96,36;96,61
10.01.2024 00:00;10.01.2024 00:15;89,29;87,08;83,00;89,29;89,29;85,30;75,54;86,52;88,61;90,52;87,15;93,62;89,04;-;97,97;88,56;89,19
10.01.2024 00:15;10.01.2024 00:30;89,29;87,08;83,00;89,29;89,29;85,30;75,54;86,52;88,61;90,52;87,15;93,62;89,04;-;97,97;88,56;89,19
10.01.2024 00:30;10.01.2024 00:45;89,29;87,08;83,00;89,29;89,29;85,30;75,54;86,52;88,61;90,52;87,15;93,62;89,04;-;97,97;88,56;89,19
10.01.2024 00:45;10.01.2024 01:00;89,29;87,08;83,00;89,29;89,29;85,30;75,54;86,52;88,61;90,52;87,15;93,62;89,04;-;97,97;88,56;89,19
10.01.2024 01:00;10.01.2024 01:15;86,76;86,83;86,76;86,76;86,76;86,76;86,76;84,07;86,76;87,82;84,67;91,26;86,76;-;92,90;86,76;86,76
10.01.2024 01:15;10.01.2024 01:30;86,76;86,83;86,76;86,76;86,76;86,76;86,76;84,07;86,76;87,82;84,67;91,26;86,76;-;92,90;86,76;86,76
10.01.2024 01:30;10.01.2024 01:45;86,76;86,83;86,76;86,76;86,76;86,76;86,76;84,07;86,76;87,82;84,67;91,26;86,76;-;92,90;86,76;86,76
10.01.2024 01:45;10.01.2024 02:00;86,76;86,83;86,76;86,76;86,76;86,76;86,76;84,07;86,76;87,82;84,67;91,26;86,76;-;92,90;86,76;86,76
10.01.2024 02:00;10.01.2024 02:15;86,73;86,82;86,73;86,73;86,73;86,73;86,73;84,04;86,73;88,65;84,64;90,59;86,73;-;91,29;86,73;86,73
10.01.2024 02:15;10.01.2024 02:30;86,73;86,82;86,73;86,73;86,73;86,73;86,73;84,04;86,73;88,65;84,64;90,59;86,73;-;91,29;86,73;86,73
10.01.2024 02:30;10.01.2024 02:45;86,73;86,82;86,73;86,73;86,73;86,73;86,73;84,04;86,73;88,65;84,64;90,59;86,73;-;91,29;86,73;86,73
10.01.2024 02:45;10.01.2024 03:00;86,73;86,82;86,73;86,73;86,73;86,73;86,73;84,04;86,73;88,65;84,64;90,59;86,73;-;91,29;86,73;86,73
10.01.2024 03:00;10.01.2024 03:15;86,09;85,37;84,06;86,09;86,09;84,75;81,22;83,42;85,71;88,55;84,02;89,25;85,89;-;92,20;85,66;85,81
10.01.2024 03:15;10.01.2024 03:30;86,09;85,37;84,06;86,09;86,09;84,75;81,22;83,42;85,71;88,55;84,02;89,25;85,89;-;92,20;85,66;85,81
10.01.2024 03:30;10.01.2024 03:45;86,09;85,37;84,06;86,09;86,09;84,75;81,22;83,42;85,71;88,55;84,02;89,25;85,89;-;92,20;85,66;85,81
10.01.2024 03:45;10.01.2024 04:00;86,09;85,37;84,06;86,09;86,09;84,75;81,22;83,42;85,71;88,55;84,02;89,25;85,89;-;92,20;85,66;85,81
10.01.2024 04:00;10.01.2024 04:15;86,30;85,75;84,18;86,30;86,30;85,00;80,48;83,63;86,90;90,02;84,23;89,22;86,95;-;91,29;87,08;87,78
10.01.2024 04:15;10.01.2024 04:30;86,30;85,75;84,18;86,30;86,30;85,00;80,48;83,63;86,90;90,02;84,23;89,22;86,95;-;91,29;87,08;87,78
10.01.2024 04:30;10.01.2024 04:45;86,30;85,75;84,18;86,30;86,30;85,00;80,48;83,63;86,90;90,02;84,23;89,22;86,95;-;91,29;87,08;87,78
10.01.2024 04:45;10.01.2024 05:00;86,30;85,75;84,18;86,30;86,30;85,00;80,48;83,63;86,90;90,02;84,23;89,22;86,95;-;91,29;87,08;87,78
10.01.2024 05:00;10.01.2024 05:15;89,05;87,79;84,64;89,05;89,05;86,30;77,90;82,45;89,90;95,25;89,05;92,00;90,05;-;99,50;90,17;91,42
10.01.2024 05:15;10.01.2024 05:30;89,05;87,79;84,64;89,05;89,05;86,30;77,90;82,45;89,90;95,25;89,05;92,00;90,05;-;99,50;90,17;91,42
10.01.2024 05:30;10.01.2024 05:45;89,05;87,79;84,64;89,05;89,05;86,30;77,90;82,45;89,90;95,25;89,05;92,00;90,05;-;99,50;90,17;91,42
10.01.2024 05:45;10.01.2024 06:00;89,05;87,79;84,64;89,05;89,05;86,30;77,90;82,45;89,90;95,25;89,05;92,00;90,05;-;99,50;90,17;91,42
10.01.2024 06:00;10.01.2024 06:15;108,88;102,55;99,03;108,88;108,88;102,60;79,30;82,74;108,53;114,84;108,88;104,65;109,73;-;108,96;108,96;110,57
10.01.2024 06:15;10.01.2024 06:30;108,88;102,55;99,03;108,88;108,88;102,60;79,30;82,74;108,53;114,84;108,88;104,65;109,73;-;108,96;108,96;110,57
10.01.2024 06:30;10.01.2024 06:45;108,88;102,55;99,03;108,88;108,88;102,60;79,30;82,74;108,53;114,84;108,88;104,65;109,73;-;108,96;108,96;110,57
10.01.2024 06:45;10.01.2024 07:00;108,88;102,55;99,03;108,88;108,88;102,60;79,30;82,74;108,53;114,84;108,88;104,65;109,73;-;108,96;108,96;110,57
10.01.2024 07:00;10.01.2024 07:15;126,29;120,34;115,35;126,29;129,40;119,26;96,00;96,89;126,02;134,87;129,40;123,28;127,00;-;120,00;126,69;128,75
10.01.2024 07:15;10.01.2024 07:30;126,29;120,34;115,35;126,29;129,40;119,26;96,00;96,89;126,02;134,87;129,40;123,28;127,00;-;120,00;126,69;128,75
10.01.2024 07:30;10.01.2024 07:45;126,29;120,34;115,35;126,29;129,40;119,26;96,00;96,89;126,02;134,87;129,40;123,28;127,00;-;120,00;126,69;128,75
10.01.2024 07:45;10.01.2024 08:00;126,29;120,34;115,35;126,29;129,40;119,26;96,00;96,89;126,02;134,87;129,40;123,28;127,00;-;120,00;126,69;128,75
10.01.2024 08:00;10.01.2024 08:15;141,28;139,72;138,09;141,28;143,00;139,20;132,52;136,90;140,99;143,00;143,00;137,62;141,27;-;139,20;141,13;141,62
10.01.2024 08:15;10.01.2024 08:30;141,28;139,72;138,09;141,28;143,00;139,20;132,52;136,90;140,99;143,00;143,00;137,62;141,27;-;139,20;141,13;141,62
10.01.2024 08:30;10.01.2024 08:45;141,28;139,72;138,09;141,28;143,00;139,20;132,52;136,90;140,99;143,00;143,00;137,62;141,27;-;139,20;141,13;141,62
10.01.2024 08:45;10.01.2024 09:00;141,28;139,72;138,09;141,28;143,00;139,20;132,52;136,90;140,99;143,00;143,00;137,62;141,27;-;139,20;141,13;141,62
10.01.2024 09:00;10.01.2024 09:15;130,39;129,63;130,39;130,39;130,39;130,39;130,39;126,35;130,39;130,39;130,39;126,06;130,39;-;130,39;130,39;130,39
10.01.2024 09:15;10.01.2024 09:30;130,39;129,63;130,39;130,39;130,39;130,39;130,39;126,35;130,39;130,39;130,39;126,06;130,39;-;130,39;130,39;130,39
10.01.2024 09:30;10.01.2024 09:45;130,39;129,63;130,39;130,39;130,39;130,39;130,39;126,35;130,39;130,39;130,39;126,06;130,39;-;130,39;130,39;130,39
10.01.2024 09:45;10.01.2024 10:00;130,39;129,63;130,39;130,39;130,39;130,39;130,39;126,35;130,39;130,39;130,39;126,06;130,39;-;130,39;130,39;130,39
10.01.2024 10:00;10.01.2024 10:15;118,56;117,62;116,31;118,56;121,47;117,47;111,21;114,88;117,47;121,47;121,47;114,85;118,65;-;117,47;118,51;119,13
10.01.2024 10:15;10.01.2024 10:30;118,56;117,62;116,31;118,56;121,47;117,47;111,21;114,88;117,47;121,47;121,47;114,85;118,65;-;117,47;118,51;119,13
10.01.2024 10:30;10.01.2024 10:45;118,56;117,62;116,31;118,56;121,47;117,47;111,21;114,88;117,47;121,47;121,47;114,85;118,65;-;117,47;118,51;119,13
10.01.2024 10:45;10.01.2024 11:00;118,56;117,62;116,31;118,56;121,47;117,47;111,21;114,88;117,47;121,47;121,47;114,85;118,65;-;117,47;118,51;119,13
10.01.2024 11:00;10.01.2024 11:15;109,13;109,96;109,13;109,13;109,13;109,13;109,13;105,97;109,13;121,99;109,13;108,61;109,13;-;109,13;109,13;109,13
10.01.2024 11:15;10.01.2024 11:30;109,13;109,96;109,13;109,13;109,13;109,13;109,13;105,97;109,13;121,99;109,13;108,61;109,13;-;109,13;109,13;109,13
10.01.2024 11:30;10.01.2024 11:45;109,13;109,96;109,13;109,13;109,13;109,13;109,13;105,97;109,13;121,99;109,13;108,61;109,13;-;109,13;109,13;109,13
10.01.2024 11:45;10.01.2024 12:00;109,13;109,96;109,13;109,13;109,13;109,13;109,13;105,97;109,13;121,99;109,13;108,61;109,13;-;109,13;109,13;109,13
10.01.2024 12:00;10.01.2024 12:15;102,21;102,08;99,00;102,21;102,21;99,99;89,10;98,82;101,46;121,97;102,21;104,07;101,81;-;104,20;101,47;101,75
10.01.2024 12:15;10.01.2024 12:30;102,21;102,08;99,00;102,21;102,21;99,99;89,10;98,82;101,46;121,97;102,21;104,07;101,81;-;104,20;101,47;101,75
